age,sex,f_name,last name,commune,insee code,city type,department,reg,catégorie,revenue,cible
18,Female,LAURE,PIEMONT,Deuil-la-Barre,95197,Commune simple,95,11,10,NA,failure
42,Female,ANNE-LAURE,LEPREVOST,Marcilly-d'Azergues,69125,Commune simple,69,84,5,1150,success
56,Male,DENIS,PFAFF,Le Pontet,84092,Commune simple,84,93,7,4400,failure
55,Female,MARIE-CHRISTINE,TONDEUR,Sèvremoine,49301,Commune simple,49,52,6,1180,success
38,Male,GREGORY,BROSSIER,Antibes,06004,Chef-lieu canton,06,93,2,1170,success
63,Male,KARL,BANTZ,Aubervilliers,93001,Chef-lieu canton,93,11,13,NA,success
62,Male,MICHEL,LEFEVRE,Antony,92002,Sous-préfecture,92,11,13,NA,success
50,Female,STÉPHANIE,PERETO,Ensisheim,68082,Chef-lieu canton,68,44,6,3520,success
69,Female,MARIE,BAUS,Odos,65331,Commune simple,65,76,13,NA,failure
58,Female,DOMINIQUE,GOULON,Jailly,58136,Commune simple,58,27,11,NA,success
31,Female,MARION,MASSOTTE,Chemillé-en-Anjou,49092,Chef-lieu canton,49,52,5,3990,success
72,Male,MICHEL,CHAMPAGNAC,Rambouillet,78517,Sous-préfecture,78,11,13,NA,failure
38,Female,AMÉLIE,LARRIBAT,Saulcy-sur-Meurthe,88445,Commune simple,88,44,8,1540,success
77,Female,CLAUDINE,FACKLER,Le Havre,76351,Sous-préfecture,76,28,13,NA,failure
45,Female,FRANÇOISE,DOS SANTOS,Villefranche-sur-Saône,69264,Sous-préfecture,69,84,6,1150,success
48,Female,GERALDINE,LONGY,Clézentaine,88110,Commune simple,88,44,6,1650,success
38,Female,EMILIE,NOURRY,Méricourt,62570,Commune simple,62,32,5,1180,success
34,Female,FLORIANNE,LEMAIRE,Blendecques,62139,Commune simple,62,32,4,2630,success
39,Male,OLIVIER,CARPENTIER,Gagny,93032,Chef-lieu canton,93,11,4,2500,success
58,Male,JOËL,LEMASSON,Riedisheim,68271,Commune simple,68,44,12,NA,success
65,Female,CATHERINE,BORRELLY,Roiffé,86210,Commune simple,86,75,13,NA,success
43,Female,SEVERINE,HUREZ,Villecresnes,94075,Chef-lieu canton,94,11,3,3010,success
51,Male,PHILIPPE,GAUTHIER,Amfreville,14009,Commune simple,14,28,11,NA,success
62,Female,ELISABETH,KOWALKOWSKI,Bidarray,64124,Commune simple,64,75,12,NA,success
66,Male,DIDIER,MICOINE,Guimaëc,29073,Commune simple,29,53,13,NA,failure
38,Female,LAETITIA,MOUSSOUS,Gannat,03118,Chef-lieu canton,03,84,6,1310,success
31,Female,FANNY,DAVAL,Manspach,68200,Commune simple,68,44,12,NA,success
23,Female,ALEXIA,PIQUEMAL,Torcy,77468,Sous-préfecture,77,11,10,NA,success
46,Female,MONIA,MAUGENDRE,Écharcon,91204,Commune simple,91,11,12,NA,success
27,Male,ARNAUD,BAUGEY,Neuville-sur-Seine,10262,Commune simple,10,44,10,NA,failure
35,Female,JUSTINE,ROLLAND,Forbach,57227,Sous-préfecture,57,44,4,1810,success
50,Male,FRÉDÉRIC,GUIBERT,Champhol,28070,Commune simple,28,24,7,2250,success
59,Female,CORINNE,BELAID,Marseille 1er Arrondissement,13201,Préfecture de région,13,93,12,NA,success
34,Male,YOHAN,HERLAUT,Lyon 7e  Arrondissement,69387,Préfecture de région,69,84,7,2090,failure
19,Female,EVA,SHI,Froideterre,70259,Commune simple,70,27,10,NA,failure
38,Female,AURÉLIE,DELPLANQUE,Tarare,69243,Chef-lieu canton,69,84,3,2990,success
31,Male,MAXIME,LE BOUDEC,Colmar,68066,Préfecture,68,44,2,2290,failure
26,Male,BATISTE,DOMAGALA,Chasselay,69049,Commune simple,69,84,8,1170,success
48,Male,TOUFIK,LEMAITRE,Cantenac,33091,Commune simple,33,75,6,1040,success
72,Male,BERNARD,TRAVET,Saint-Alban,31467,Commune simple,31,76,13,NA,failure
75,Female,MARIE,LEMAN,Chapareillan,38075,Commune simple,38,84,13,NA,failure
64,Female,JOSIANE,BILLOT,Mérignac,33281,Chef-lieu canton,33,75,13,NA,success
84,Female,ODETTE,PARIS,Flers,61169,Chef-lieu canton,61,28,13,NA,failure
56,Male,GILBERT,DRIN,Saint-Yrieix-sur-Charente,16358,Commune simple,16,75,7,1560,success
96,Male,ANTOINE,BEAUVILAIN,Bayonne,64102,Sous-préfecture,64,75,13,NA,failure
77,Male,GÉRARD,BORDENAVE,Ugny-sur-Meuse,55522,Commune simple,55,44,13,NA,failure
26,Male,SIMON,COUBRUN,Alfortville,94002,Chef-lieu canton,94,11,7,1790,failure
52,Female,MARIE,DURAND,Le Perreux-sur-Marne,94058,Chef-lieu canton,94,11,11,NA,success
34,Female,NATHALIE,REMI,Vittel,88516,Chef-lieu canton,88,44,8,1140,success
93,Female,ODETTE,LOEFFLER,Mazion,33280,Commune simple,33,75,13,NA,failure
43,Female,LOUISA,LEVEQUE,La Rochelle,17300,Préfecture,17,75,12,NA,success
54,Male,THIERRY,BERNABE,Brumath,67067,Chef-lieu canton,67,44,4,2710,success
26,Male,ANTHONY,ZUERAS,Terville,57666,Commune simple,57,44,9,1150,failure
96,Female,FRANÇOISE,FAGETTE,Nice,06088,Préfecture,06,93,13,NA,failure
32,Female,PAULINE,GILET,Boulancourt,77046,Commune simple,77,11,5,1150,success
88,Female,MARIE,VEZINHET,Épervans,71189,Commune simple,71,27,13,NA,failure
67,Female,MARTINE,BEDOUET,Voisins-le-Bretonneux,78688,Commune simple,78,11,4,1670,failure
30,Female,JULIANA,VASLIN,Plélan-le-Grand,35223,Chef-lieu canton,35,53,11,NA,success
33,Female,NATHALIE,BRUCHON,Istres,13047,Sous-préfecture,13,93,6,1430,success
18,Female,MAELIA,MARCANTETTI,Marseille 1er Arrondissement,13201,Préfecture de région,13,93,11,NA,failure
30,Male,BAPTISTE,CORREIA,Arthaz-Pont-Notre-Dame,74021,Commune simple,74,84,7,1860,failure
64,Male,JACQUES,PUECH,Lanton,33229,Commune simple,33,75,13,NA,failure
60,Male,JOËL,ANTZEMBERGER,Anglet,64024,Chef-lieu canton,64,75,4,3350,success
63,Female,FLORENCE,MILLION,Saint-Ange-et-Torçay,28323,Commune simple,28,24,13,NA,failure
53,Male,JEAN-FRANÇOIS,CHEVREUIL,Liévin,62510,Chef-lieu canton,62,32,6,1260,success
69,Female,FRANÇOISE,GUICHARD,Lyon 5e  Arrondissement,69385,Préfecture de région,69,84,13,NA,failure
19,Female,MARGAUX,GUIOUGOU,Créteil,94028,Préfecture,94,11,10,NA,failure
56,Male,SMAIL,DUPONT,Saint-Maur-des-Fossés,94068,Chef-lieu canton,94,11,12,NA,success
65,Male,ALAIN,MONEGER,Marseille 11e  Arrondissement,13211,Préfecture de région,13,93,13,NA,failure
48,Male,NICOLAS,LAIGUILLON,Arles-sur-Tech,66009,Chef-lieu canton,66,76,2,1380,success
42,Female,FABIOLA,LILAS,Chambéry,73065,Préfecture,73,84,12,NA,success
61,Male,BOUALEM,MARECHAL,Clessé,71135,Commune simple,71,27,7,1490,failure
53,Male,GILBERT,STANCZAK,Le Pouliguen,44135,Commune simple,44,52,11,NA,success
28,Female,NORA,GOUNEL,Rambouillet,78517,Sous-préfecture,78,11,4,4490,success
35,Male,JEREMY,LABORDE,Paris 17e  Arrondissement,75117,Capitale d'état,75,11,12,NA,success
31,Female,AUDREY,CAYRON,Bais,53016,Chef-lieu canton,53,52,11,NA,success
49,Male,FRANCK,VIRON,Bondy,93010,Chef-lieu canton,93,11,6,1040,success
64,Male,JEAN,CONDAMINET,Bourg-lès-Valence,26058,Chef-lieu canton,26,84,8,1450,failure
54,Male,JEAN,SCAFARTO,Rumilly,74225,Chef-lieu canton,74,84,5,1410,success
78,Female,MARTHE,CASTAGNEYROL,Toulouse,31555,Préfecture de région,31,76,13,NA,failure
36,Female,STÉPHANIE,JOURQUIN,Eygurande,19080,Chef-lieu canton,19,75,12,NA,success
35,Male,FRANÇOIS-XAVIER,LECLERC,Paris 7e  Arrondissement,75107,Capitale d'état,75,11,3,9640,success
64,Male,GUY,MOREAU,Annecy,74010,Préfecture,74,84,13,NA,failure
15,Female,MONA,SMAHI,Bergues,59067,Chef-lieu canton,59,32,10,NA,failure
36,Female,AUDREY,DAHMANI,Saint-Lyphard,44175,Commune simple,44,52,3,2770,success
16,Female,CLÉMENCE,CAILLEAUX,Hantay,59281,Commune simple,59,32,10,NA,failure
48,Male,CYRILLE,VAN COPPENOLLE,Molezon,48098,Commune simple,48,76,12,NA,success
58,Male,LUC,TROTTIN,Les Premiers Sapins,25424,Commune simple,25,27,7,1140,failure
51,Male,DAVID,MAROT,Gagny,93032,Chef-lieu canton,93,11,3,4630,success
64,Female,MARIE-JOËLLE,FAURE,Mably,42127,Commune simple,42,84,13,NA,failure
60,Female,CHRISTINE,BOURREAU,Lyon 4e  Arrondissement,69384,Préfecture de région,69,84,13,NA,success
35,Female,KATIA,BREGIER,La Ferté-Alais,91232,Chef-lieu canton,91,11,11,NA,success
47,Male,EMMANUEL,MACHADO,Le Muy,83086,Chef-lieu canton,83,93,8,1210,success
47,Female,MALIKA,GACHASSIN,Le Plessis-Robinson,92060,Chef-lieu canton,92,11,5,1740,success
73,Female,LINA,MATHAUX,Paris 18e  Arrondissement,75118,Capitale d'état,75,11,13,NA,failure
52,Female,CHRISTÈLE,GOMEZ,Montrouge,92049,Chef-lieu canton,92,11,5,2020,success
71,Female,MARIE,HUGOT,Paris 18e  Arrondissement,75118,Capitale d'état,75,11,13,NA,failure
32,Male,MARC,BARBIER,Angers,49007,Préfecture,49,52,11,NA,failure
91,Male,JACQUES,FAURIE,Vitrolles,13117,Chef-lieu canton,13,93,13,NA,failure
60,Female,MARIE,GATTONI,Abbeville,80001,Sous-préfecture,80,32,13,NA,success
38,Female,LUCILE,ROUQUETTE,Gleizé,69092,Chef-lieu canton,69,84,11,NA,success
21,Male,MAXIME,VERHAEGHE,Campagne,34048,Commune simple,34,76,7,1860,failure
69,Male,MICHEL,LE GOFF,Lille,59350,Préfecture de région,59,32,13,NA,failure
24,Male,BRANDON,MALET,Ozoir-la-Ferrière,77350,Commune simple,77,11,6,1060,failure
81,Female,DENISE,CATEL,Monsac,24281,Commune simple,24,75,13,NA,failure
82,Male,DANIEL,LISAMBERT,Hauteroche,39177,Commune simple,39,27,13,NA,failure
43,Male,FRÉDÉRIC,NORMAND,Angers,49007,Préfecture,49,52,4,1690,success
66,Female,AGNÈS,BOUCHER,Embrun,05046,Chef-lieu canton,05,93,13,NA,failure
68,Female,MARIE,GUINEL,Saint-Jean-la-Fouillouse,48160,Commune simple,48,76,13,NA,failure
47,Female,MICHÈLE,LASSELIN,Marseille 4e  Arrondissement,13204,Préfecture de région,13,93,4,1430,success
43,Female,CHRISTEL,BORDELET,L' Isle-d'Abeau,38193,Commune simple,38,84,3,1290,success
75,Female,FABIENNE,CORRADINI,Freyming-Merlebach,57240,Chef-lieu canton,57,44,13,NA,failure
54,Female,MARIE-LAURE,VOISIN,Fréjus,83061,Chef-lieu canton,83,93,8,1140,success
39,Male,JOHNNY,LECLERC,Kutzenhausen,67254,Commune simple,67,44,7,2670,success
39,Female,AURORE,FAVEREAUX,Villevaudé,77517,Commune simple,77,11,6,1160,success
59,Male,RÉMY,ROMDHANI,Aulnat,63019,Commune simple,63,84,5,1700,failure
43,Male,MAXIME,POTELLE,Beauzelle,31056,Commune simple,31,76,4,2180,success
31,Female,EMILIE,WEINZORN,Carnoules,83033,Commune simple,83,93,4,1380,failure
75,Male,WILLY,VAUTHIER,Fresnes-sur-Escaut,59253,Commune simple,59,32,13,NA,failure
51,Female,NATHALIE,PRADAT,Sarzeau,56240,Chef-lieu canton,56,53,4,1970,success
84,Male,JEAN,BRICKERT,Duttlenheim,67112,Commune simple,67,44,13,NA,failure
33,Male,LAURENT,CIGAR,Saint-Malo,35288,Sous-préfecture,35,53,3,1740,success
31,Female,EMILIE,RAFFATH,Huttenheim,67216,Commune simple,67,44,4,1600,success
21,Female,CHARLINE,BROSOLO,Meaux,77284,Sous-préfecture,77,11,10,NA,failure
41,Male,MATHIEU,MONCLUS,Lantabat,64313,Commune simple,64,75,3,2220,success
21,Male,DONATIEN,TRAORE,Eybens,38158,Chef-lieu canton,38,84,5,1340,failure
26,Male,THOMAS,LABORDE,Saint-Ouen-l'Aumône,95572,Chef-lieu canton,95,11,4,2190,failure
63,Male,JEAN-PIERRE,LAGIER,Troyes,10387,Préfecture,10,44,13,NA,failure
48,Female,VALÉRIE,BEN TOLILA,Coslédaà-Lube-Boast,64194,Commune simple,64,75,3,2600,success
32,Female,JULIETTE,LEROY,Jouy-en-Josas,78322,Commune simple,78,11,3,1810,success
38,Male,MICKAEL,AUZARY,Canet-en-Roussillon,66037,Chef-lieu canton,66,76,2,1600,success
40,Male,LAURENT,ROL,Monclar-de-Quercy,82115,Chef-lieu canton,82,76,4,1990,success
75,Female,MIREILLE,DESIRE,Le Fouilloux,17167,Commune simple,17,75,13,NA,failure
26,Male,JORDAN,BAUSIERE,Élancourt,78208,Commune simple,78,11,4,3330,failure
75,Male,RENÉ,LUTROT,La Rochette,77389,Commune simple,77,11,13,NA,failure
61,Female,FRÉDÉRIQUE,VAGNER,Dunkerque,59183,Sous-préfecture,59,32,12,NA,success
78,Female,ANTOINETTE,RIBU,Louhans,71263,Sous-préfecture,71,27,13,NA,failure
63,Female,NADINE,JANTZEN,Roche-Saint-Secret-Béconne,26276,Commune simple,26,84,13,NA,failure
36,Female,LINDA,DENEUVILLE,Raillicourt,08352,Commune simple,08,44,11,NA,success
80,Female,GINETTE,PERIN,Auzay,85009,Commune simple,85,52,13,NA,failure
20,Female,CLAIRE,ABDELHEDI,Montigny-le-Bretonneux,78423,Chef-lieu canton,78,11,10,NA,failure
37,Female,MYRIAM,ROBOUAM,Lédignan,30146,Chef-lieu canton,30,76,3,5050,success
60,Male,ERIC,VIOLA,Saint-Pierre-la-Noaille,42273,Commune simple,42,84,11,NA,failure
33,Male,JOACHIM,MARTIN,Nantes,44109,Préfecture de région,44,52,4,2660,failure
23,Male,SIMON,SIDIBE,Aix-en-Provence,13001,Sous-préfecture,13,93,4,1980,success
36,Female,ANGELIQUE,THOMAS,Saint-Pierre-de-Cormeilles,27591,Commune simple,27,28,5,1560,success
16,Male,MAXIME,HOUEE,Messimy,69131,Commune simple,69,84,10,NA,failure
36,Male,AYMERIC,MARTINEAU,Avion,62065,Chef-lieu canton,62,32,3,1640,success
45,Female,SYLVAINE,OZERAY,Champagne-sur-Seine,77079,Commune simple,77,11,4,1870,success
37,Female,LINDA,DI ZAZZO,Pépieux,11280,Commune simple,11,76,5,1660,success
80,Male,GÉRARD,ROSTREN,Angers,49007,Préfecture,49,52,13,NA,failure
90,Female,GINETTE,JARDIN,Pierrelatte,26235,Chef-lieu canton,26,84,13,NA,failure
53,Female,VÉRONIQUE,BARDINI,Drancy,93029,Chef-lieu canton,93,11,4,2340,failure
22,Male,DENIS,DIAS GONCALVES,Saint-Étienne,42218,Préfecture,42,84,11,NA,failure
24,Male,JORDAN,PLUMBERT,Givenchy-en-Gohelle,62371,Commune simple,62,32,12,NA,failure
43,Female,SABINE,BULLIER,Plessé,44128,Commune simple,44,52,3,4470,success
64,Female,MONIQUE,AVON,Angers,49007,Préfecture,49,52,12,NA,success
39,Female,EMMANUELLE,DENIS,Prouvy,59475,Commune simple,59,32,4,1400,success
57,Female,NADIA,POIZAT,Marseille 15e  Arrondissement,13215,Préfecture de région,13,93,5,1810,success
72,Male,JOËL,GILLES,Paris 6e  Arrondissement,75106,Capitale d'état,75,11,13,NA,failure
36,Female,AURÉLIE,BACHELU,Pierrefeu-du-Var,83091,Commune simple,83,93,6,1700,success
52,Male,ERIC,KRIEGER,Montfort,25399,Commune simple,25,27,3,4160,success
82,Male,BLAISE,DRUIN,Itteville,91315,Commune simple,91,11,13,NA,failure
66,Male,GÉRARD,BRAND,La Tour-de-Salvagny,69250,Commune simple,69,84,13,NA,failure
31,Female,JESSICA,DILET,Chatou,78146,Chef-lieu canton,78,11,6,1140,success
97,Female,JOSÉPHINE,BARRATIER,Bretagne-de-Marsan,40055,Commune simple,40,75,13,NA,failure
98,Female,MADELEINE,GARZANDAT,Toulouse,31555,Préfecture de région,31,76,13,NA,failure
60,Female,EVA,ERNY,Mantes-la-Ville,78362,Chef-lieu canton,78,11,4,1880,success
55,Female,MARTINE,DJEBBARI,Soucht,57658,Commune simple,57,44,2,2340,success
17,Male,MAXENCE,CHASSAGNAC,Nîmes,30189,Préfecture,30,76,10,NA,failure
84,Female,BLANDINE,CHARLES,Saint-Herblain,44162,Chef-lieu canton,44,52,13,NA,failure
76,Male,GILBERT,BOSSI,Cintegabelle,31145,Chef-lieu canton,31,76,13,NA,failure
43,Male,LIONEL,BREST,La Roche-sur-Yon,85191,Préfecture,85,52,6,1180,success
76,Female,DANIELE,CASY,Étrépagny,27226,Chef-lieu canton,27,28,13,NA,failure
53,Male,FRANCK,MAZE,Saint-Nazaire,44184,Sous-préfecture,44,52,12,NA,success
33,Male,STEVE,LE FEBVRE DE SAINT GERMAIN,Charantonnay,38081,Commune simple,38,84,7,2150,failure
69,Female,MARIE,D'ONOFRIO,Sainte-Marie,35294,Commune simple,35,53,13,NA,failure
79,Male,GÉRARD,ZIRI,Poitiers,86194,Préfecture de région,86,75,13,NA,failure
29,Male,GUILLAUME,MASUYER,L' Isle-Jourdain,32160,Chef-lieu canton,32,76,7,1940,failure
71,Female,PIERRETTE,FLANDIN-BLETY,Clichy,92024,Chef-lieu canton,92,11,13,NA,success
23,Male,SWANN,THERY,Cousances-les-Forges,55132,Commune simple,55,44,11,NA,failure
39,Male,GREGORY,BEROUDIAUX,Brest,29019,Sous-préfecture,29,53,6,1310,success
28,Male,CHRISTOPHE,FOURNET,Lanouée,56102,Commune simple,56,53,4,2390,failure
54,Female,JOCELYNE,PREVOST,Somloire,49336,Commune simple,49,52,6,1670,success
86,Male,LÉON,SCHMITZ,Saint-Germain-en-Laye,78551,Sous-préfecture,78,11,13,NA,failure
45,Female,ANGÉLIQUE,VIAL,Toulouse,31555,Préfecture de région,31,76,12,NA,success
48,Female,MARIE,BELLAICHE,Conflans-Sainte-Honorine,78172,Chef-lieu canton,78,11,5,2060,success
16,Male,BAPTISTE,ROCHE,Fontaine-lès-Dijon,21278,Chef-lieu canton,21,27,10,NA,failure
59,Male,CHARLES,REFUTIN,Parc-d'Anxtot,76494,Commune simple,76,28,12,NA,success
87,Male,JEAN,WALESCH,Caen,14118,Préfecture de région,14,28,13,NA,failure
67,Male,MARCEL,GOLLY,Le Havre,76351,Sous-préfecture,76,28,13,NA,success
75,Female,BERNADETTE,DAMERVAL,Lesparre-Médoc,33240,Sous-préfecture,33,75,13,NA,failure
39,Male,PASCAL,SARRASIN,Saint-Leu-d'Esserent,60584,Commune simple,60,32,12,NA,success
53,Male,FÉLIX,LAGARDE,Sorgues,84129,Commune simple,84,93,12,NA,failure
62,Female,MARIE-JOSÉ,SEVIN,Ploemel,56161,Commune simple,56,53,13,NA,success
74,Male,FORTUNE,TUFFIGO,Bondy,93010,Chef-lieu canton,93,11,13,NA,failure
62,Male,JEAN-PIERRE,ABARE,Orgeval,78466,Commune simple,78,11,13,NA,failure
53,Female,NICOLE,MARQUISE,Obernai,67348,Chef-lieu canton,67,44,2,1310,success
64,Male,PATRICE,SEGAILLAT,Marseille 2e  Arrondissement,13202,Préfecture de région,13,93,13,NA,failure
47,Female,CÉLINE,HOCINE,Signy-Signets,77451,Commune simple,77,11,3,6990,success
61,Female,MARIE,RIVOLLIER,Seranville,54501,Commune simple,54,44,13,NA,success
27,Female,LOUISE,BLANCHARD,Lespugue,31295,Commune simple,31,76,4,1920,failure
51,Male,MARC,GRANADOS,Brest,29019,Sous-préfecture,29,53,11,NA,success
26,Male,DIDIER,GUENGANT,Deauville,14220,Commune simple,14,28,10,NA,failure
79,Female,ELISABETH,REN,Vernou-la-Celle-sur-Seine,77494,Commune simple,77,11,13,NA,failure
71,Female,LILIANE,ESPOSITO,Tours,37261,Préfecture,37,24,13,NA,failure
60,Female,CATHERINE,ANDRIS,Vénissieux,69259,Chef-lieu canton,69,84,6,1280,success
31,Female,SOLÈNE,FAVREAU,Montsûrs,53161,Chef-lieu canton,53,52,6,1860,success
51,Male,DOMINIQUE,GARROS,Vitry-le-François,51649,Sous-préfecture,51,44,2,1950,success
71,Female,ANNE,SALMON,Saint-Ferréol-d'Auroure,43184,Commune simple,43,84,13,NA,failure
19,Female,JUSTINE,DEVIN,Corcieux,88115,Chef-lieu canton,88,44,6,1150,failure
76,Female,CLAUDINE,THINON,Tours,37261,Préfecture,37,24,13,NA,failure
32,Male,STEPHEN,PIONNEAU,Grand Bourgtheroulde,27105,Chef-lieu canton,27,28,6,1110,success
22,Male,YANNICK,BERGAMASCO,Toulon,83137,Préfecture,83,93,10,NA,failure
32,Female,JULIE,NGUYEN,Teloché,72350,Commune simple,72,52,4,2060,success
68,Male,ROGER,DUSSART,Le Mesnil-Esnard,76429,Commune simple,76,28,13,NA,failure
59,Female,ISABELLE,LESME,Uzès,30334,Chef-lieu canton,30,76,1,880,success
17,Male,TIMOTHÉE,HARY,Laval,53130,Préfecture,53,52,10,NA,failure
56,Female,ISABELLE,GARCIA,Metz,57463,Préfecture de région,57,44,2,2180,success
31,Male,ANTHONY,FALZON,Aix-en-Provence,13001,Sous-préfecture,13,93,3,7270,failure
17,Male,MOHAMED,VILLEDIEU,Plouhinec,29197,Commune simple,29,53,10,NA,failure
30,Female,LUCIE,CORDIER,Jacou,34120,Commune simple,34,76,12,NA,failure
49,Male,CHRISTIAN,FASQUEL,Six-Fours-les-Plages,83129,Chef-lieu canton,83,93,7,6220,success
68,Female,GISÈLE,FRAVAL,Avignon,84007,Préfecture,84,93,13,NA,failure
77,Female,REMISE,PECHIN,Courbevoie,92026,Chef-lieu canton,92,11,13,NA,failure
42,Male,CHRISTOPHE,GIRBAL,Luzinay,38215,Commune simple,38,84,3,6610,success
54,Male,CHRISTOPHE,BREDIF,Paris 18e  Arrondissement,75118,Capitale d'état,75,11,1,2200,success
24,Male,TANGUY,BLANC,Saint-Maur-des-Fossés,94068,Chef-lieu canton,94,11,10,NA,failure
34,Female,LAETITIA,LAMY,Espaly-Saint-Marcel,43089,Commune simple,43,84,8,2710,success
31,Female,FANNY,FERRIE,Créteil,94028,Préfecture,94,11,6,1140,success
27,Male,STANISLAS,AMEIL,Joué-lès-Tours,37122,Chef-lieu canton,37,24,7,1780,failure
51,Male,ALEXIS,LE FELL,Nempont-Saint-Firmin,62602,Commune simple,62,32,7,1560,success
46,Female,KARINE,DUPUY,Les Moulins,22183,Commune simple,22,53,7,1190,success
62,Male,ERIC,DEVIN,Saint-Vigor-le-Grand,14663,Commune simple,14,28,13,NA,failure
47,Male,NICOLAS,FERREIRA,La Bernardière,85021,Commune simple,85,52,11,NA,success
36,Male,YOUNESSE,MEKKAOUI,Paris 15e  Arrondissement,75115,Capitale d'état,75,11,4,2540,success
27,Male,HUGO,HOARAU,La Courneuve,93027,Chef-lieu canton,93,11,4,2950,failure
69,Male,GILBERT,MARC,Aix-les-Bains,73008,Chef-lieu canton,73,84,13,NA,failure
98,Female,HENRIETTE,RABATEL,Amiens,80021,Préfecture de région,80,32,13,NA,failure
37,Male,GATIEN,RISAL,Nice,06088,Préfecture,06,93,2,3400,failure
43,Male,THIERRY,FREYDIER,Marseille 9e  Arrondissement,13209,Préfecture de région,13,93,8,1780,success
27,Female,ALICE,BERLAND,Angers,49007,Préfecture,49,52,11,NA,failure
58,Female,MARIEM,BLAISE,Saint-Quentin,02691,Sous-préfecture,02,32,6,1330,success
53,Female,BERNADETTE,SCHATTNER,Bonneville,74042,Sous-préfecture,74,84,5,1760,success
73,Female,MARIE-LOUISE,GAUTRON,Paris 19e  Arrondissement,75119,Capitale d'état,75,11,13,NA,failure
34,Female,AUDREY,BRICOUT,Noyal-sur-Brutz,44112,Commune simple,44,52,12,NA,success
73,Male,DENIS,BUNEL,Bischwiller,67046,Chef-lieu canton,67,44,13,NA,failure
31,Female,AURORE,GRANDBOIS,Bétheny,51055,Commune simple,51,44,4,1790,success
83,Male,ROBERT,FRIESS,Drefféac,44053,Commune simple,44,52,13,NA,failure
25,Male,DAMIEN,GRONDIN,Pantin,93055,Chef-lieu canton,93,11,3,3110,failure
64,Male,MICHEL,STREICH,Belleville-sur-Meuse,55043,Commune simple,55,44,13,NA,failure
26,Female,LAURA,COURBOT,Étampes,91223,Sous-préfecture,91,11,3,1700,success
80,Male,ANTOINE,SAMY ARLAYE,Épinay-sur-Orge,91216,Commune simple,91,11,13,NA,failure
81,Male,LOUIS,BASSOT,Plouzané,29212,Commune simple,29,53,13,NA,failure
55,Female,GHISLAINE,BLOUIN,Landeleau,29102,Commune simple,29,53,5,1980,failure
56,Female,JACQUELINE,BOULAY,Pessac,33318,Chef-lieu canton,33,75,6,1150,success
44,Male,FRÉDÉRIC,ANDRE,Cabourg,14117,Chef-lieu canton,14,28,4,1290,success
16,Male,ANTONY,BEGUE,Mézilles,89254,Commune simple,89,27,10,NA,failure
72,Male,GILBERT,DOULIEZ,Paris 16e  Arrondissement,75116,Capitale d'état,75,11,13,NA,failure
67,Female,ANDRÉE,LORTHIOS,Briey,54099,Sous-préfecture,54,44,13,NA,success
66,Female,MARIE,LAMBERT,Lyon 4e  Arrondissement,69384,Préfecture de région,69,84,13,NA,failure
64,Male,JEAN-PIERRE,PERRIER-GROS-CLAUDE,Grand-Charmont,25284,Commune simple,25,27,13,NA,failure
19,Female,SARAH,LABIOD,Paris 8e  Arrondissement,75108,Capitale d'état,75,11,11,NA,failure
38,Female,CAROLINE,MULLER,Sète,34301,Chef-lieu canton,34,76,5,1920,success
19,Female,TIFFANY,MARCEREUIL,Pontoy,57548,Commune simple,57,44,10,NA,failure
69,Male,MARIUS,MERESSE,Linselles,59352,Commune simple,59,32,13,NA,failure
62,Male,JEAN-LOUIS,MARTIN,Lisieux,14366,Sous-préfecture,14,28,1,780,success
69,Female,ANNICK,PEDRAJAS,Arthon,36009,Commune simple,36,24,13,NA,failure
38,Female,ILHAM,GELY,Villeurbanne,69266,Chef-lieu canton,69,84,4,1800,success
39,Male,NICOLAS,BEAUDOUIN,Ville-di-Pietrabugno,2B353,Commune simple,2B,94,7,2030,success
61,Male,PATRICK,DILLENSCHNEIDER,Ligny-en-Cambrésis,59349,Commune simple,59,32,2,2770,failure
53,Male,PHILIPPE,MONTERO,Jupilles,72153,Commune simple,72,52,3,7590,success
55,Female,CÉCILE,DUROCH,Ganges,34111,Chef-lieu canton,34,76,4,2090,success
82,Female,JACQUELINE,PIZZAGALLI,La Bosse-de-Bretagne,35030,Commune simple,35,53,13,NA,failure
